Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Majoo,https://www.crunchbase.com/organization/majoo,"Apps, Business Development, SaaS, Small and Medium Businesses, Software","Jakarta, Jakarta Raya, Indonesia",Majoo is a business Software-as-a-Service provider for small and medium-sized enterprises solutions.,"18,911",Active,2019-01-01,year,,,,,For Profit,https://www.majoo.id/,"Majoo is a business Software-as-a-Service provider for small and medium-sized enterprises solutions. Its platform allows connecting the largest digital ecosystem for SMEs to grow their sales and reach more customers with the help of digital applications that let SMEs improve and grow their business, creating more entrepreneurs to accelerate the digital economy. The company was founded in 2019 and is headquartered in Jakarta, Indonesia.",Early Stage Venture,23800000,USD,23800000
Anteraja,https://www.crunchbase.com/organization/anteraja,"Delivery Service, Freight Service, Logistics, Shipping","Setiabudi, Jakarta Raya, Indonesia",Anteraja is a technology-based logistics company that provides courier and delivery services.,"19,958",Active,2019-01-01,year,,,,,For Profit,https://anteraja.id/,"Anteraja is a technology-based logistics company that provides courier and delivery services. It offers convenience and logistics solutions by providing a variety of shipping services. The company's package delivery solutions with large volumes and weights above 50 kg, ranging from furniture, and electronics, to automotive at competitive prices. Anteraja was founded in 2019 and is headquartered in Indonesia.",Seed,35904772,USD,35904772
Gokomodo,https://www.crunchbase.com/organization/gokomodo,"Consulting, Information Technology, Supply Chain Management","Kedoya Selatan, Jakarta Raya, Indonesia",Gokomodo is a supply Chain Platform and Services for Agribusiness and Commodities.,"20,179",Active,2019-01-01,year,,,,,For Profit,https://gokomodo.com/,Gokomodo is a supply Chain Platform and Services for Agribusiness and Commodities.,Early Stage Venture,26000000,USD,26000000
Somethinc Beauty,https://www.crunchbase.com/organization/somethinc-beauty,"Beauty, Cosmetics, Personal Health","Kembangan, Jakarta Raya, Indonesia",Somethinc Beauty is a skincare brand on e-commerce.,"23,650",Active,2019-01-01,year,,,,,For Profit,https://somethinc.com,Somethinc Beauty is a skincare brand on e-commerce by offering genderless products at affordable prices.,Early Stage Venture,10000000,USD,10000000
Bukukas,https://www.crunchbase.com/organization/bukukas,"Apps, Financial Services, Internet","Jakarta, Jakarta Raya, Indonesia","Bukukas offers tools for inventory management, payment-related analytics, and digital ledger for micro, small, and medium-sized businesses.","29,372",Active,2019-01-01,year,,,,,For Profit,https://bukukas.co.id,"Bukukas is a financial bookkeeping application to improve businesses. The app's features include recording transactions, receiving and sending money free of bank admin fees, monitoring business performance, automatic generation of financial reports, and managing stock items. The goal of BukuKas is to assist Southeast Asian companies in better managing and monitoring their cash flow.",Early Stage Venture,10000000,USD,10000000
Verihubs,https://www.crunchbase.com/organization/verihubs,"Artificial Intelligence (AI), Computer Vision, Developer APIs, Developer Platform, Financial Services, FinTech, Machine Learning, Software","Jakarta, Jakarta Raya, Indonesia",Verihubs builds a digital infrastructure and provides a range of AI-based services for financial services enterprises.,"33,392",Active,2019-01-01,year,,,,,For Profit,https://verihubs.com,Verihubs builds a digital infrastructure and provides a range of AI-based services for financial services enterprises in Indonesia.,Seed,2800000,USD,2800000
Logisly,https://www.crunchbase.com/organization/logisly,Internet,"Jakarta, Jakarta Raya, Indonesia",Logisly is an  e-forwarding startup,"34,250",Active,2019-01-01,year,,,,,For Profit,https://logisly.com/,"Logisly believes that industry 4.0 requires connectivity between the offline and online worlds. In the supply chain, technology will play a major role, not only in automating processes or reducing costs, but also providing in-depth data-based analysis for decision making and business operations.",Early Stage Venture,6000000,USD,6000000
Pasarnow,https://www.crunchbase.com/organization/pasarnow,"E-Commerce, Grocery, Retail","Jakarta, Jakarta Raya, Indonesia",Pasarnow offers fresh groceries and farm products to both individual and business customers.,"34,809",Active,2019-01-01,year,,,,,For Profit,https://www.pasarnow.com/,"Pasarnow offers fresh groceries and farm products to both individual and business customers. The company has partnered with more than 1,000 farmers and suppliers for its online marketplace.",Early Stage Venture,12800000,USD,12800000
PT Good Doctor Technology Indonesia,https://www.crunchbase.com/organization/pt-good-doctor-technology-indonesia,Health Care,"Jakarta, Jakarta Raya, Indonesia",PT Good Doctor Technology Indonesia is building a digital health ecosystem.,"35,340",Active,2019-01-01,year,,,,,For Profit,https://www.gooddoctor.co.id,"PT Good Doctor Technology Indonesia is building a digital health ecosystem. They are serving 15 million members with 100 or more health care partners. They are the appointed official partner of Grab in rolling out the GrabHealth service. The aim is to connect healthcare professionals with patients in delivering high-quality health services, thus improving accessibility of healthcare without being constrained by time and geographic boundaries.",Early Stage Venture,10000000,USD,10000000
Foom,https://www.crunchbase.com/organization/foom-85e5,"Consumer Goods, Lifestyle","Jakarta, Jakarta Raya, Indonesia",Foom is an online seller of consumer products.,"45,729",Active,2019-01-01,year,,,,,For Profit,https://foom.id,Foom is a supplier of the e-cggrte device. The company provides products that include consumer products. The company offers products that are available for shopping online.,Seed,1000000,USD,1000000
Ajaib,https://www.crunchbase.com/organization/ajaib,"Finance, Financial Services, FinTech, Trading Platform","Jakarta, Jakarta Raya, Indonesia",Financial Super App for Indonesia,"54,414",Active,2019-01-01,year,,,,,For Profit,https://www.ajaib.co.id,"Ajaib is a financial super app that allows Indonesians to buy and sell stocks, ETFs, and mutual funds. The company is committed to opening the door to access investment instruments that are safe, trusted, and affordable. Its stock and mutual fund services can be accessed online, by all walks of life. The company was founded in 2019 and is headquartered in Jakarta,  Indonesia.",Early Stage Venture,246293899,USD,246293899
Mangkokku,https://www.crunchbase.com/organization/mangkokku,"Cooking, Food and Beverage, Hotel, Restaurants","Jakarta, Jakarta Raya, Indonesia",Mangkokku is a culinary startup that offers professional chef-level dishes in the form of rice bowls.,"59,834",Active,2019-01-01,year,,,,,For Profit,https://www.mangkokku.com/,Mangkokku is a culinary startup that offers professional chef-level dishes in the form of rice bowls.,,11170000,USD,11170000
NAMA Beauty,https://www.crunchbase.com/organization/nama-beauty,"Beauty, Cosmetics","Jakarta, Jakarta Raya, Indonesia","NAMA Beauty is a direct-to-consumer brand that offers cosmetics, skincare, and beauty products.","62,996",Active,2019-01-01,year,,,,,For Profit,https://namabeauty.co,"NAMA Beauty is a direct-to-consumer (D2C) brand that offers cosmetics, skincare, and beauty products.",Seed,71000000000,IDR,4973155
Pahamify,https://www.crunchbase.com/organization/pahamify,"E-Learning, Education","Bogor, Jawa Barat, Indonesia",Pahamify is a EdTech Startup with a vision to create education super app that provides high quality content.,"73,631",Active,2019-01-01,year,,,,,For Profit,https://pahamify.com/,"Pahamify is a leading EdTech Startup with a vision to create education super app that provides high quality content backed by rigorous research and cutting edge technology, combined with the art of film making, animation, gamification, and super intuitive UI/UX.",Early Stage Venture,150000,USD,150000
Dagangan,https://www.crunchbase.com/organization/dagangan,"Delivery Service, E-Commerce, E-Commerce Platforms, Information Technology, Mobile Apps, Retail, Retail Technology, Wholesale","Kembangan, Jakarta Raya, Indonesia",The trusted tech-enabled rural commerce platform that provides access to daily necessities at affordable prices to rural communities.,"73,847",Active,2019-01-01,year,,,,,For Profit,https://www.dagangan.com/,"Dagangan is the trusted tech-enabled rural commerce platform that provides access to daily necessities at affordable prices to rural communities.  We support producers and brand owners to penetrate deeper into the small towns and rural Indonesia to grow their business, by creating both digital and offline touchpoints for them to get better access to various products and services. At the same time, we also empower micro-entrepreneurs in rural Indonesia to sell their local products and services through our platform, while improving their lives to become more economically self-sufficient.  We are here to accelerate Indonesia’s economy by powering communities and providing greater economic opportunities for all.",Early Stage Venture,18081910,USD,18081910
Lummo,https://www.crunchbase.com/organization/lummo,"Business Development, Data Management, Online Portals","Jakarta, Jakarta Raya, Indonesia",Lummo empower entrepreneurs and brands in SEA to accelerate their growth and to serve their customers by giving them the best technology.,"75,557",Closed,2019-01-01,year,,,2023-09-01,day,For Profit,https://www.lummoshop.co.id/,Lummo empower entrepreneurs and brands in SEA to accelerate their growth and to serve their customers by giving them the best technology.,Late Stage Venture,149000000,USD,149000000
GudangAda,https://www.crunchbase.com/organization/gudangada,"B2B, E-Commerce, Information Technology, Internet, Logistics, Micro Lending","Banten, Jawa Barat, Indonesia",GudangAda vision to build B2B ecosystem to transform and digitalize Indonesia's Distribution Chain.,"78,874",Active,2019-01-01,month,,,,,For Profit,https://gudangada.com/,"GudangAda vision to build B2B ecosystem to transform and digitalize Indonesia's Distribution Chain. We connect and grow key stakeholders (principal, distributors, wholesalers, retailers) through end to end digital solution. GudangAda provides marketplace platform, logistic services, merchant solutions and financial services.",Early Stage Venture,135900000,USD,135900000
Gelora,https://www.crunchbase.com/organization/gelora,"Information Technology, Online Portals, Software, Sports","Bandung, Jawa Barat, Indonesia",Gelora enabling sports facility to provide online booking services.,"89,934",Active,2019-01-01,year,,,,,For Profit,https://gelora.id,"Gelora enables sports facilities to provide online booking services. Gelora is a digital sports startup with a wide range of services and products to help you stay healthy and active. Our services include sports facility reservation, sports facility management software, activity marketplace, community, and sports coaches/practitioners.",Seed,500000,USD,500000
Aido Health,https://www.crunchbase.com/organization/aido-health,"Health Care, Home Health Care, Information Technology, InsurTech, Wellness","Jakarta, Jakarta Raya, Indonesia","Aido Health is a digital health platform company that provides online consultation, palliative care, and nasogastric services.","93,223",Active,2019-01-01,month,,,,,For Profit,https://aido.id,"aido health is a health technology company which is committed to allowing every individual access to high-quality healthcare at home with affordable price through one mobile application, starting from getting health assessment, receiving care from a competent and experienced doctor, nurse, and rehabilitation therapists, purchasing medical equipment, medicine, and laboratory services. aido health brings comprehensive health services to comfortable places and interacts closely with health care providers. They facilitating the unique health needs of each individual, anytime and anywhere in the easiest way. aido health was founded in 2019 and is based in Jakarta, Jakarta Raya, Indonesia.",Seed,300000,USD,300000
KESIA,https://www.crunchbase.com/organization/kesia,"Electronic Health Record (EHR), Health Care, Hospital, Medical Device, Software","Jakarta, Jakarta Raya, Indonesia",Kesia is an integrated hospital management system that provides end to end solution for healthcare facilities.,"94,051",Active,2019-01-01,day,,,,,For Profit,https://www.kesia.id/,"Kesia provides end to end solution starting from registration, online booking, telemedicine, electronic health record, bed management, insurance claim, surgery room and all that medical action can be connected to medical device and back office dashboard to monitor all activities in healtcare facility.",Seed,1000000,USD,1000000
Rankpillar,https://www.crunchbase.com/organization/rankpillar,"Advertising, Consulting, Digital Marketing, Marketing","Jakarta, Jakarta Raya, Indonesia",Enterprise Marketing Lab,"95,332",Active,2019-01-01,year,,,,,For Profit,https://rankpillar.com/,"Rankpillar is an Digital Agency Jakarta, Focus on Achieve your saving goals, increase your traffic, growth your busines with digital.",,10500000,USD,10500000
Erasco,https://www.crunchbase.com/organization/erasco,"Logistics, Sales, Shipping, Warehousing","Jakarta, Jakarta Raya, Indonesia","Transportation, Logistics, Supply Chain, and Storage","105,716",Active,2019-01-01,year,,,,,For Profit,http://www.eras.co.id,"Erasco is Indonesia’s largest B2B trucking platform. Cargo product suites can seamlessly integrate with any business and empower supply chains to work with more transparency & efficiency. Cargo workflow tools allow freight to be priced, tracked and billed with technology.  Cargo platform has highly managed and vetted transporters along with reputation systems to instill trust. The platform has managed to grow to tens of thousands of truckers and attracted notable clients such as some of the world's largest MNCs, the largest eCommerce platforms, and thousands of SME businesses",Early Stage Venture,1328000,USD,1328000
Base,https://www.crunchbase.com/organization/base,"Beauty, Cosmetics, E-Commerce, Wellness","Jakarta, Jakarta Raya, Indonesia","Base offers the next beauty experience through technology-based, vegan beauty and wellness products for Indonesian consumers.","113,174",Active,2019-01-01,day,,,,,For Profit,https://www.base.co.id,"Base is an Indonesian direct-to-consumer (DTC) beauty and wellness company that caters to consumers' diverse beauty and wellness needs. Starting with the skincare category, each Base consumer will get a vegan product recommendation through its Smart Skin Test. Fully digitalized and powered by data, Base is currently sold directly from its website and other Omni-channels. Base ships its products nationwide to all of Indonesia’s cities.",Early Stage Venture,6100000,USD,6100000
KepingAi,https://www.crunchbase.com/organization/kepingai,"Blockchain, Cryptocurrency","Jakarta, Jakarta Raya, Indonesia",KepingAI is building a decentralized trading bot marketplace.,"113,217",Active,2019-01-01,year,,,,,For Profit,https://kepingai.com,"KepingAi & Trader's DAO is solving the $2.9B annual liquidation problem in the crypto futures market by building a decentralized trading bot marketplace that connects struggling traders with professional trading strategies. By offering a transparent, secure, and community-driven platform, Trader's DAO empowers users to make better-informed decisions and adopt more responsible trading practices.",Seed,273910,USD,273910
Autobitco Inc,https://www.crunchbase.com/organization/autobitco,"Cryptocurrency, Financial Services","Labuan, Sulawesi Tenggara, Indonesia",Autobitco is the one stop solution to all your crypto needs.,"118,857",Active,2019-01-01,year,,,,,For Profit,https://autobitco.com/,Autobitco is a peer-to-peer online crypto trading marketplace. They offer a trading marketplace that focuses on stablecoins. The trading platform offers bitcoin and tether for transactions.,Private Equity,2000000,USD,2000000
Rukita,https://www.crunchbase.com/organization/rukita,"Real Estate, Sharing Economy","Jakarta Pusat, Jakarta Raya, Indonesia",Rukita is a co-living brand with a mission to make living better for urbanites in Asia’s fast-growing emerging economies,"137,312",Active,2019-01-01,year,,,,,For Profit,https://www.rukita.co/,Rukita is a property technology (proptech) company that provides long-term rental housing solutions with comprehensive and hassle-free services in Indonesia. Rukita is building a holistic housing solutions ecosystem for renters and property owners by providing quality and easily accessible housing for the younger generation while helping property owners convert their assets into rental properties with optimal results.,Early Stage Venture,,USD,
GoPlay,https://www.crunchbase.com/organization/goplay-1d3d,"Media and Entertainment, Video Streaming","Jakarta, Jakarta Raya, Indonesia",GoPlay is the video streaming service under Indonesia's Gojek.,"138,271",Active,2019-01-01,year,,,,,For Profit,https://goplay.co.id/live,"GoPlay provides Indonesian consumers access to local movies and shows, with genres ranging from soaps to horror.",Early Stage Venture,15000000,USD,15000000
"Petani Kakao Lampung, PT",https://www.crunchbase.com/organization/petani-kakao-lampung-pt,Agriculture,"Bandar Lampung, Lampung, Indonesia",Agriculture & Commodities Trading Co,"139,619",Active,2019-01-01,year,,,,,For Profit,https://www.kakaolampung.com,Agriculture & commodities trading company,Seed,1200000,USD,1200000
Pocket Pet,https://www.crunchbase.com/organization/pocket-pet,"Mobile Apps, Pet","Jakarta, Jakarta Raya, Indonesia",Pocket Pet is an all-in-one mobile app that connects pet owners to vets and other service providers.,"151,921",Active,2019-01-01,year,,,,,For Profit,https://www.pocketpet.co/,Pocket Pet is an all-in-one mobile app that connects pet owners to vets and other service providers.,Seed,70000,USD,70000
WLabku,https://www.crunchbase.com/organization/wlabku,"Animal Feed, Waste Management","Majalengka, Jawa Barat, Indonesia",Waste Management to Animal Feed Stock,"163,844",Active,2019-01-01,year,,,,,For Profit,,,Seed,1090000,USD,1090000
sekolah.mu,https://www.crunchbase.com/organization/sekolah-mu,"E-Learning, Primary Education, Secondary Education, Tutoring","Dki Jakarta, Jakarta Raya, Indonesia",Sekolah.mu is the school with a blended learning system in Indonesia.,"164,661",Active,2019-01-01,year,,,,,For Profit,https://www.sekolah.mu,Sekolah.mu is the school with a blended learning system in Indonesia.,,,USD,
Flokq,https://www.crunchbase.com/organization/flokq,"Building Maintenance, Building Material, Communities, Home Renovation, Home Services, Internet, Property Management, Real Estate, Rental, Rental Property","Jakarta, Jakarta Raya, Indonesia",Flokq provides private rooms and living spaces in premium apartments.,"171,281",Active,2019-01-01,year,,,,,For Profit,https://www.flokq.com,"Flokq is dedicated to reinventing urban living to fix the city’s housing problems. It offers private rooms and living spaces in premium apartments with an aim to provide beautiful yet affordable homes to city dwellers. The company started with an idea to make people feel at home in a city with overwhelming opportunities, ever-reducing space, and increasing isolation. It began its journey with a three-pronged approach - affordable and convenient housing, the ability to connect with like-minded people, and fixing a city’s housing problems. Having to deposit thousands of dollars just to live in a house for a few months did not seem fair to nor did the ineluctable need for connecting with others. So it decided to Flokq these problems away and hit the road to snap the stereotypes of shared living. Flokq was founded in 2019 and is headquartered in Jakarta, Indonesia.",Seed,,USD,
PrimaKu,https://www.crunchbase.com/organization/primaku,Health Care,"Jakarta, Jakarta Raya, Indonesia",PrimaKu is an app that provides a pediatric health monitoring system for children.,"176,242",Active,2019-01-01,year,,,,,For Profit,https://www.primaku.com/,"PrimaKu is a pediatric health platform that aims for public use to monitor children’s growth and development in a personalized and intuitive user experience. They offer features that include an immunization schedule, child development tracking, a growth chart, and medical information.",Seed,,USD,
RevoU,https://www.crunchbase.com/organization/revou-71a4,Higher Education,"Jakarta, Jakarta Raya, Indonesia",We train ambitious individuals for 15 intensive weeks to prepare them for Indonesia's most in-demand and highest paying tech jobs,"183,548",Active,2019-01-01,year,,,,,For Profit,https://revou.co/,,,,,
Biteship,https://www.crunchbase.com/organization/biteship,"E-Commerce, Logistics","Dki Jakarta, Jakarta Raya, Indonesia",Biteship is a logistics firm.,"190,358",Active,2019-01-01,year,,,,,For Profit,https://www.biteship.com,Biteship is an E-Commerce logistic solution for small and medium-sized enterprises.,Seed,,USD,
Bitlabs Academy,https://www.crunchbase.com/organization/bitlabs-academy,"Big Data, Cyber Security, Digital Marketing, E-Learning, EdTech, Education, Mobile Apps","Tangerang, Jawa Barat, Indonesia",Bitlabs is an online education platform to upgrade digital skills for the young generation nationwide.,"198,078",Active,2019-01-01,year,,,,,For Profit,https://www.bitlabs.id/,Bitlabs is an online education platform to upgrade digital skills for the young generation nationwide. Youtube : Bitlabs Academy Official Instagram : bitlabs.id www.bitlabs.id,,,,
AirBumi,https://www.crunchbase.com/organization/airbumi,Food and Beverage,"Jakarta, Jakarta Raya, Indonesia",Airbumi is a social startup engaged in the supply of ready to drink water.,"200,376",Closed,2019-01-01,year,,,,none,For Profit,https://airbumi.com,"Airbumi is a social startup engaged in the supply of ready to drink water. It believes that everyone has the right to safe drinking water, which is close to their family and at a low cost. This water can and must be sent in a sustainable manner using the 3 pillar principle, which is: social, environmental and financially sustainable. It was founded in 2019 and is headquartered in Jakarta, Indonesia.",Seed,100000,USD,100000
BeeCash,https://www.crunchbase.com/organization/beecash,"Finance, Financial Services, FinTech","Jakarta, Jakarta Raya, Indonesia","BeeCash operates as a financial management application that helps stores in managing sales tracking, cash flow, and accounts.","205,426",Active,2019-01-01,year,,,,,For Profit,http://beecash.id,"BeeCash operates as a financial management application that helps stores in managing sales tracking, cash flow, account receivable, account payable, and financial reports. The company is driven by a mission to digitize and simplify cash management to help millions of businesses in INA grow.",Early Stage Venture,,USD,
LoveCare,https://www.crunchbase.com/organization/lovecare,"Fitness, Wellness","Dki Jakarta, Jakarta Raya, Indonesia",LoveCare is here to assist you in spending more quality time with your family and friends.,"205,712",Active,2019-01-01,year,,,,,For Profit,https://lovecare.id,"LoveCare is here to assist you in spending more quality time with your family and friends. LoveCare will provide you with the best and most dependable professional nanny and make certain that the nanny assigned to is not only suitable for your needs, but also for your preferences.",Seed,5000,USD,5000
Luna POS,https://www.crunchbase.com/organization/luna-pos,"Accounting, Cloud Management, Information Services, Information Technology, Software, Taxi Service","Kebayoran Baru, Jakarta Raya, Indonesia","Luna POS provides cloud-based cashier, inventory management, and accounting solutions for SMEs in Indonesia.","207,518",Active,2019-01-01,year,,,,,For Profit,http://lunapos.id/,"Luna POS provides cloud-based cashier, inventory management, and accounting solutions for SMEs in Indonesia. The company offers a seamless mobile cloud-based Point of Sale (POS) and accounting system, helping the retail industry with managing business activities such as checking the stock of goods, making a bundle menu, calculating sales, and to see financial statements of the business.",Seed,,USD,
Twibbonize,https://www.crunchbase.com/organization/twibbonize,"Internet, Web Apps","Jakarta, Jakarta Raya, Indonesia",Twibbonize is a campaign sharing platform.,"220,707",Active,2019-01-01,year,,,,,For Profit,https://www.twibbonize.com,"Twibbonize captures, and measures people's enthusiasm toward your campaign and converts it into action which in return would increase the exposure of your campaign, over and over again.",,,,
Ledgerowl,https://www.crunchbase.com/organization/ledgerowl,"Accounting, Artificial Intelligence (AI), Financial Services","Dki Jakarta, Jakarta Raya, Indonesia",Ledgerowl is an AI-powered platform to automate tasks involved in bookkeeping.,"228,712",Active,2019-01-01,year,,,,,For Profit,https://ledgerowl.com/,"Ledgerowl is an AI-powered platform to automate tasks involved in bookkeeping – ranging from data collection, data entry, and reconciliation to the classification of transactions.",Seed,,USD,
Cooklab Indonesia,https://www.crunchbase.com/organization/cooklab-indonesia,"Food and Beverage, Health Care, Personal Health","Jakarta, Jakarta Raya, Indonesia","Tech-driven solution to provide easy, affordable access to healthy eating","232,650",Active,2019-01-01,year,,,,,For Profit,https://cooklab.id/,,Seed,140000,USD,140000
Briix,https://www.crunchbase.com/organization/briix,"Asset Management, Finance, Financial Services, Lending, Property Management, Venture Capital, Wealth Management","Badung, Bali, Indonesia","Briix specializes in mortgages, wealth management, and property management.","232,702",Active,2019-01-01,year,,,,,For Profit,https://briix.com,,,,,
KlinikGo,https://www.crunchbase.com/organization/klinikgo,"Health Care, Medical","Banten, Jawa Barat, Indonesia",Klinikgo is a technology service that connects clinic-based on-demand homecare and independent practice with its clients.,"239,827",Active,2019-01-01,year,,,,,For Profit,https://www.klinikgo.com/,"Klinikgo is a technology service that connects clinic-based on-demand homecare and independent practice with its clients. provides clinic booking, telemedicine, and home care services.",Seed,,USD,
Konekios,https://www.crunchbase.com/organization/konekios,"Information Technology, Productivity Tools, Small and Medium Businesses","Depok, Jawa Barat, Indonesia",Create Website Easily,"262,914",Active,2019-01-01,day,,,,,For Profit,https://konekios.com,"Konekios is not merely a platform; it's a comprehensive solution offering hosting, domain, web design, and email services in a unified package. Its user-friendly interface empowers SMEs to construct a website effortlessly, even without prior coding knowledge. Gemadipada emphasizes, ""Konekios provides all the essentials for building a website, including hosting, domain, web design, and email.""",,,,
Restock.id,https://www.crunchbase.com/organization/restock-id,"Asset Management, Financial Services, Lending","Dki Jakarta, Jakarta Raya, Indonesia","Restock.id specializes in inventory financing, lending, consulting, investment and credit rating services for SMEs.","264,769",Active,2019-01-01,year,,,,,For Profit,https://restock.id/,,,,,
USS Networks,https://www.crunchbase.com/organization/uss-networks,"Content, Digital Media, Lifestyle, Young Adults","Grogol Selatan, Jakarta Raya, Indonesia",USS Networks is a content network focused on contemporary lifestyle and youth culture.,"288,781",Active,2019-01-01,year,,,,,For Profit,https://www.ussnetworks.com/,"USS Networks is a content network focused on contemporary lifestyle and youth culture. USS Networks' mission is to bridge the gap between youths, brands, and new trends that are always improving.",Seed,,USD,
Pejalan,https://www.crunchbase.com/organization/pejalan,"Big Data, Communities, Travel","Jagakarsa, Jakarta Raya, Indonesia",COMMUNITY-BASED TRAVEL DIRECTORY OF INDONESIA,"289,759",Active,2019-01-01,year,,,,,For Profit,https://pejalan.id,"Pejalan is a communities-based tourism directory of Indonesia. Pejalan is a digital interaction platform/application that allows users to share information (Photos, Videos, Articles), post & sell their travel packages, provide recommendations as well as reservation on tourism locations; tourism destination, places to eat & drink, and places to stay specifically in Indonesia travel destination. We help our community uplift people and economies through travel entrepreneurship. Pejalan is specifically focused on developing Indonesian tourist destinations. Our vision is to create Big Data for Indonesia tourism.",Seed,2100,USD,2100
