Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Secret Recipe,https://www.crunchbase.com/organization/secret-recipe,"Cooking, Hospitality, Lifestyle, Restaurants","Selangor, Selangor, Malaysia","Founded in 1997, Secret Recipe made its mark, renowned for its extensive range of fine quality gourmet cakes.","89,947",Active,1997-01-01,year,,,,,For Profit,http://www.secretrecipe.com.my/,"Founded in 1997, Secret Recipe made its mark, renowned for its extensive range of fine quality gourmet cakes. It has since evolved to become one of the fastest growing lifestyle cakes and café chain in the region with over 300 café outlets to date. Secret Recipe Cakes & Café's concept can be found in prime urban locations and shopping malls in major cities in the region including Singapore, Kuala Lumpur, Jakarta, Bangkok, Manila, Brunei, Shanghai.",,30000000,USD,30000000
EG Industries Bhd,https://www.crunchbase.com/organization/eg-industries-bhd,"Electronics, Manufacturing","Kuala Kedah, Kedah, Malaysia",EG Industries Bhd specializes in the provision of electronic manufacturing services.,"92,507",Active,1992-01-01,year,2005-04-08,day,,,For Profit,http://www.eg.com.my,"EG Industries Berhad (""EG ""), headquartered in Sungai Petani, Kedah Malaysia, was listed on the Bursa Malaysia Securities Berhad in 1992 as an investment holding company. Through its two largest subsidiaries SMT Technology Sdn Bhd at Malaysia and SMT Industries Co., Ltd at Thailand, the company specializes in the provision of electronic manufacturing services (""EMS"") for world-renowned brand names of electrical and electronic products.  ",IPO,1950000,MYR,499424
Volcano,https://www.crunchbase.com/organization/volcano-b5bd,"Industrial Engineering, Manufacturing, Precious Metals","Butterworth, Pulau Pinang, Malaysia",Volcano is a manufacturer of nameplates and plastic injection molded parts.,"105,501",Active,1999-01-01,year,2021-04-06,day,,,For Profit,http://www.volcano.com.my,"Volcano is a manufacturer of parts and components including metal and non-metal nameplates and plastic injection molded parts. They serve industries such as electrical and electronic, automotive, food, furniture, aerospace, and label industries.",IPO,45045000,MYR,9682932
ISATEC,https://www.crunchbase.com/organization/isatec-e048,"Consulting, Information Technology, Professional Services, Software","Petaling Jaya, Selangor, Malaysia",Software and SaaS Company that specialize in Digital solutions for the Enterprise,"108,108",Active,1994-09-24,day,,,,,For Profit,http://www.isatec.com,"Artificial Intelligence, Automation, Low-Code/No-Code and Data Analytics for large organizations in the Telco, Financial Services and Government sectors.",Early Stage Venture,14600000,MYR,3494874
Clinipath Malaysia,https://www.crunchbase.com/organization/clinipath-malaysia,"Biotechnology, Health Care, Hospital","Klang, Selangor, Malaysia",one of the country’s leading pathology service providers.,"109,055",Active,1994-01-01,year,,,,,For Profit,http://clinipath.com.my/,"Clinipath (M) Sdn. Bhd. is a clinical pathology laboratory that offers a complete range of services with over 1,200 tests generally under immunology, microbiology, histopathology, haematology, cytology and bio-chemistry at a competitive pricing throughout Malaysia. Every month hundreds of doctors in clinics, medical centres, private hospitals, government hospitals and private laboratories access our services to help diagnose, treat and monitor their patients' health.",,7000000,MYR,1785259
Quantum BPO,https://www.crunchbase.com/organization/quantum-bpo,"Accounting, B2B, Outsourcing","Petaling Jaya, Selangor, Malaysia","Quantum BPO is an outsourcing company that specializes in accounting and bookkeeping, human resource management, and general consultation.","168,376",Active,1994-01-01,year,,,,,For Profit,https://www.quantumbpo.com.my/,"Quantum BPO is an outsourcing company that specializes in accounting and bookkeeping, human resource management, and finance and general consultation.",Seed,30000,MYR,7149
Touch n Go,https://www.crunchbase.com/organization/touch-n-go,"Financial Services, FinTech, Information Technology, Mobile Payments, Payments","Kuala Lumpur, Kuala Lumpur, Malaysia",Touch n Go the electronic payment system for micro payment towards realizing a cashless society.,"182,385",Active,1996-01-01,year,,,,,For Profit,http://www.touchngo.com.my/,"MYTouchnGo is new customer portal that helps you manage and keep track of all your Touch 'n Go cards and devices. You can also view your e-statements and rebates, register your cards, change your details and so much more! ",,,,
IRIS Corporation Berhad,https://www.crunchbase.com/organization/iris-corporation-berhad,Information Technology,"Kuala Lumpur, Kuala Lumpur, Malaysia","Founded in 1994, IRIS, the inventor of the world's first ePassport and first multi-application eID card.","185,730",Active,1994-01-01,year,2005-04-08,day,,,For Profit,http://www.iris.com.my/,"IRIS Corporation Berhad is engaged in technology consulting and the implementation of trusted identification, payment and transportation and sustainable development. The Company's segments include Trusted identification & payment and transportation, which provides e-passports, e-identification cards, banking cards, transportation and other related Trusted Identification's devices and equipments; Sustainable development and Koto industrialised building systems, which is engaged in construction of buildings and integrated farms, and manufacturing of Koto industrialized building systems; Food and Agro Technology, which is engaged in provision of food and agro produce and equipment; Environment & renewable energy, which is engaged in provision of waste management and power and energy related systems, and Education, which is engaged in provision of academic, tertiary and professional courses.",IPO,,,
Maxis Communications,https://www.crunchbase.com/organization/maxis-communications,"Internet, Telecommunications, Wireless","Kuala Lumpur, Kuala Lumpur, Malaysia","Maxis Communications offers mobile, fixed line, internet, wireless multimedia, and international telecommunications services.","186,316",Active,1995-01-01,year,,,,,For Profit,http://www.maxis.com.my,"Maxis Communications Berhad, through its subsidiary, Maxis Berhad, engages in the provision of mobile, fixed line, and international telecommunications services in Malaysia. It also provides Internet and broadband services; and wireless multimedia related services, as well as owns, maintains, builds, and operates radio facilities and associated switches.  The company was founded in 1995 and is based in Kuala Lumpur, Malaysia. Maxis Communications Berhad is a subsidiary of Binariang GSM Sdn Bhd.",,,,
Ditrolic Energy,https://www.crunchbase.com/organization/ditrolic-energy,"Energy, Renewable Energy","Johor Bahru, Johor, Malaysia","Ditrolic Energy provides renewable energy sources to energy infrastructure including solar, wind, energy management and energy storage.","194,098",Active,1991-01-01,year,,,,,For Profit,https://www.ditrolicenergy.com/en-us,,Private Equity,,USD,
Malaysia Digital Economy Corporation,https://www.crunchbase.com/organization/multimedia-development-corporation-mdec,"Enterprise Software, Government, Information Services, Information Technology, Software","Selangor, Selangor, Malaysia",Malaysia Digital Economy Corporation is a government agency that specializes digital transformation and application processes.,"194,597",Active,1996-01-01,year,,,,,For Profit,http://www.mdec.my,"The Multimedia Development Corporation (MDeC) was incorporated in 1996 to oversee the development of the MSC Malaysia and to advise the Malaysian Government on legislation and policies, as well as to set breakthrough standards for multimedia operations.  Established in the same year, MSC Malaysia’s primary focus was to create an ideal and conducive platform to nurture Malaysian Small and Medium Enterprises (SMEs) in the ICT sector, to become world-class businesses whilst attracting participation from global ICT companies to invest in and develop cutting edge digital and creative solutions in Malaysia. Seventeen years on, MSC Malaysia has driven the development of the Malaysian ICT industry, enhanced technology adoption, and has made significant strides in increasing the economic impact and footprint of ICT for the nation.  There are powerful economic and fiscal incentives for companies, both local and international, to apply for MSC status. Just as importantly, Malaysia has passed a number of effective new laws, which protect intellectual property and ensure freedom of thought and expression.  This remarkable initiative has positioned Malaysia as a preferred ICT investment hub. Today, there are over 3,000 MSC Malaysia Status companies, employing over 140,000 people, these include: 373 companies in the Creative Multimedia Cluster, 115 Institutions of Higher Learning and Incubators, 2,392 Information Technology companies and over 280 Shared Services & Outsourcing providers.  In 2012, MSC Malaysia revenue came in at RM 33.53 billion which was an increase of 5.7% from 2011, while exports grew to RM 11.6 billion which reflected a 14% rise from the previous year. This resulted in MSC Malaysia’s contribution to Gross Domestic Product (GDP) standing at 11.3 billion, recording a significant double digit growth of 18% from 2011.  In October 2010, MDeC was given an additional task by the government, which was to develop a blueprint for a Digital Economy that draws from the huge opportunities created by the Digital world.  This resulted in a programme called Digital Malaysia that was officially unveiled to the public in May 2012.  Digital Malaysia is a natural progression to harness the building blocks already laid by MSC Malaysia. Founded on three strategic thrusts, of moving Malaysia from supply to demand, consumption to production and low knowledge-add to high knowledge-add, it ultimately aims to create an ecosystem that promotes the pervasive use of ICT in all aspects of the economy and the first eight projects are already under implementation.  This will in turn connect communities globally and enable them to interact in real time, increase the country’s Gross National Income, enhance business productivity and improve the standards of living.. Ultimately, Digital Malaysia aims to turn Malaysia into a developed digital economy by 2020, that connects and empowers the government, businesses and citizens. Today, both MSC Malaysia and Digital Malaysia run concurrently to spur Malaysia’s ICT industry development and digital economic growth, under the purview of MDeC.",,,,
RHB Bank Berhad,https://www.crunchbase.com/organization/rhb-bank-berhad-llc,"Banking, Finance, Financial Services, Lending, Wealth Management","Kuala Lumpur, Kuala Lumpur, Malaysia","RHB Bank Berhad provides Credit Cards, Loans, Wealth Management, Deposits, Islamic Banking.","198,967",Active,1997-01-01,year,2016-06-28,day,,,For Profit,http://www.rhbgroup.com/,"RHB Investment Bank Berhad (“RHBIB”) is a leading player in the Malaysian capital markets with presence in Singapore, Hong Kong / Shanghai, Indonesia, Thailand, Cambodia and Vietnam. A wholly-owned subsidiary of RHB Bank Berhad, RHBIB is also the largest investment bank in Malaysia by asset size. Supported by an award-winning team of research analysts, RHBIB offers a complete suite of capital market solutions, securities broking, asset management and trustee services to a wide range of corporate, institutional, retail and high net worth clients.  RHBIB continues to win industry awards and accolades which recognise its leading roles in successfully completing numerous landmark capital market transactions locally and regionally.",IPO,,,
Apollo Food Holdings,https://www.crunchbase.com/organization/apollo-food-holdings,"Food and Beverage, Food Processing, Manufacturing","Johor Bahru, Johor, Malaysia",Apollo Food Holdings is a manufacturer of chocolate confectionery products.,"201,460",Active,1994-01-01,day,1996-09-25,day,,,For Profit,http://www.apollofood.com.my,"Apollo Food Holdings manufactures and distributes chocolate confectionery products. That products include chocolate wafers, layer cakes, chocolate layer cakes, and swiss rolls. They also provide packaging, quality assurance, and production services.",IPO,,,
CTOS Data Systems,https://www.crunchbase.com/organization/ctos-data-systems,"Credit, Credit Bureau","Kuala Lumpur, Kuala Lumpur, Malaysia",CTOS Data Systems is a credit reporting agency.,"208,896",Active,1990-01-01,year,,,,,For Profit,https://ctoscredit.com.my/,"CTOS Data Systems is a credit bureau in Malaysia, providing data and analytical tools to clients. CTOS helps organisations to manage credit risk and prevent fraud. Credit reporting agencies form an important component of the nation’s financial system by providing credit grantors with relevant credit information and enabling them to make more informed credit decisions.",,,,
AIMS Data Centre,https://www.crunchbase.com/organization/aims-data-centre,"CRM, Data Center, Data Storage, Information Technology, Telecommunications","Kuala Lumpur, Kuala Lumpur, Malaysia",AIMS Data Centre provides international certified data storage facilities and ancillary services.,"213,197",Active,1990-01-01,year,2022-11-21,day,,,For Profit,https://www.aims.com.my,"AIMS Data Centre is Malaysia and Southeast Asia’s leading carrier-neutral data center operator.  Strategically located in the central business district of Kuala Lumpur and supported by satellite centers tactically positioned in Cyberjaya and the business district of Penang, Johor, Singapore, Thailand, and Vietnam, we provide international certified data storage facilities and ancillary services, augmented by an unrivaled platform for inter-connectivity. AIMS has in a few short years, emerged as the most densely populated communications facility in South East Asia.  As the anchor site for the Malaysian Internet Exchange (MyIX), we host all domestic- and over 80% of the foreign telecommunication carriers based in Malaysia, giving us a vast and rich ecosystem that truly enriches every single one of our loyal customers. Having come to recognize and welcome our No. 1 position and innovation, our customers are not only highly loyal, but they are also highly diverse, involved in industries that range from financial services, oil and gas, OTT, education, public services and many more.",M&A,,,
Syarikat Bekalan Air Selangor Sdn Bhd,https://www.crunchbase.com/organization/syarikat-bekalan-air-selangor-sdn-bhd,Water,"Kuala Lumpur, Kuala Lumpur, Malaysia",Syarikat Bekalan Air Selangor is a water supply and services firm.,"216,759",Closed,1996-07-08,day,,,,none,For Profit,http://www.syabas.com.my,"Syarikat Bekalan Air Selangor Sdn Bhd (SYABAS) was incorporated on 8th July 1996 under the Malaysian Companies Act, 1965 to undertake the privatisation of water supply services in the State of Selangor and the Federal Territories of Kuala Lumpur and Putrajaya ('the Privatisation‘).  The authorized share capital of SYABAS is RM100,000,000.00 comprising 93,449,999 ordinary shares of RM1.00 each, one (1) Golden Share of RM1.00 and 655,000,000 redeemable cumulative preference shares (""RPS"") of RM0.01 each, while the paid-up share capital of SYABAS is RM71,550,001.00 comprising 65,000,000 ordinary shares of RM1.00 each, 655,000,000 RPS of RM0.01 each and one (1) Golden Share of RM1.00. The shareholders of SYABAS are Puncak Niaga Holdings Berhad (""PNHB"") holding 70% of the total equity shareholding in SYABAS, 15% equity shareholding held by Kumpulan Darul Ehsan Berhad (""KDEB"") and the remaining 15% held by Kumpulan Perangsang Selangor Berhad (""KPS""). The Federal Government (""Government"") through the Minister of Finance, Incorporated (""MOF"") holds one (1) Golden Share in SYABAS.  Pursuant to the Concession Agreement dated 15th December 2004 between SYABAS, the State Government of Selangor Darul Ehsan, and the Government, SYABAS was granted a concession for a period of thirty (30) years, commencing on 1st January 2005 (""the Operational Date"") whereby SYABAS has assumed all duties and functions of Perbadanan Urus Air Selangor Berhad (""PUAS"") in the area of water supply and distribution of water to consumers within the State of Selangor Darul Ehsan and the Federal Territories of Kuala Lumpur and Putrajaya involving a population of over 7.3 million and industrial and commercial users through 1.52 million consumer accounts thus making it the biggest water supply privatisation in Malaysia.  It is anticipated that the State of Selangor Darul Ehsan and the Federal Territories of Kuala Lumpur and Putrajaya will continue to be a centre of economic growth and thereby, the water demand in the states would continue to grow steadily. The current situation also provides opportunities for the PNHB Group to enhance the overall efficiency of the water industry in particular to reduce the high non-revenue water losses level and uplift the standard of service.  In line with its 'Customers' First' Policy, SYABAS has set up a Customer Service Centre, PUSPEL to better service the consumers. PUSPEL is operational 24-hours and receives, manages, and resolves all consumers' complaints and queries in relation to water supply, water quality, water bills, water disruptions, etc. Consumers can either contact PUSPEL at the toll free line 1-800-88-5252 or send their complaints and enquiries via fax to 03-2295 5168 or e-mail to puspel@syabas.com.my or send a short messaging service (""SMS"") to SYABAS by typing PUSPEL< space >< complaints/enquiries > to 39222.",,,,
Scicom,https://www.crunchbase.com/organization/scicom,"E-Commerce, Education, Government, Information Technology, Robotics, Software","Kuala Lumpor, Kuala Lumpur, Malaysia","Multi-National BPO providing integrated solutions in Customer Lifecycle Management, Education, e-Commerce, and e-Government Solutions.","224,685",Active,1997-01-01,year,,,,,For Profit,http://www.scicom-intl.com,,,,,
uMobile,https://www.crunchbase.com/organization/umobile,"Health Care, iOS","Kuala Lumpur, Kuala Lumpur, Malaysia",UMobile is an application developing company.,"225,484",Active,1998-01-01,year,2006-11-05,day,,,For Profit,http://www.u.com.my,UMobile is an application developing company. They develop applications for mobile users. Few of their applications developed for iOS users are Block Puzzle Extrem,M&A,,USD,
MGB,https://www.crunchbase.com/organization/mgb-berhad,"Civil Engineering, Construction, Property Development","Petaling Jaya, Selangor, Malaysia","MGB Berhad is a construction & development firm that engages in civil engineering, project management, geotechnical specialization, etc.","225,546",Active,1997-01-01,year,,,,,For Profit,http://mgbgroup.com.my,,,,,
DiGi Telecommunications,https://www.crunchbase.com/organization/digi-telecommunications,"Service Industry, Telecommunications, Wireless","Shah Alam, Selangor, Malaysia",Digi Telecommunications provides wireless telecommunications services such as mobile and fixed telephony services and data services.,"228,207",Active,1995-01-01,year,2005-04-08,day,,,For Profit,http://www.digi.com.my,"Digi Telecommunications Sdn Bhd, a mobile communications company, provides wireless telecommunications services. It offers mobile and fixed telephony products and services, including prepaid, postpaid, and international services; and data services to individual and corporate customers. The company was formerly known as Mutiara Telecommunications Sdn Bhd and changed its name to Digi Telecommunications Sdn Bhd in January 1999. Digi Telecommunications Sdn Bhd was founded in 1995 and is based in Shah Alam, Malaysia. Digi Telecommunications Sdn Bhd operates as a subsidiary of DiGi.Com Berhad. ceo- johan dennelind",M&A,,,
CARiNG Pharmacy,https://www.crunchbase.com/organization/caring-pharmacy,"Health Care, Pharmaceutical, Retail","Petaling Jaya, Selangor, Malaysia","CARiNG Pharmacy is a retail company of pharmaceutical, healthcare, and personal care products.","231,801",Active,1994-01-01,day,2013-11-11,day,,,For Profit,https://caring2u.com/,"CARiNG Pharmacy is a retail outlet for medicine and personal care products. It offers pharmacist service, professional counseling, and a health check. Their applications are available inline.",IPO,,,
BCM Electronics Corporation,https://www.crunchbase.com/organization/bcm-electronics-corporation,"Electronics, Lighting, Manufacturing, Supply Chain Management","Kulim, Kedah, Malaysia","BCM Electronics Corporation expertise in manufacturing, engineering, supply chain management, surface mount technology & lighting services.","242,475",Active,1994-01-01,year,,,,,For Profit,http://bcmcorp.com.my,,,,,
OldTown White Coffee,https://www.crunchbase.com/organization/oldtown-white-coffee,"Coffee, Manufacturing, Sales","Ipoh, Perak, Malaysia",OldTown White Coffee manufactures coffee and other beverages.,"245,594",Active,1999-01-01,year,,,,,For Profit,https://oldtown.com.my/,"OldTown White Coffee operates coffee outlets, manufactures and markets coffee and other beverages.",,,,
Lotte Chemical Titan Malaysia,https://www.crunchbase.com/organization/lotte-chemical-titan-4f66,"Chemical, Manufacturing, Plastics and Rubber Manufacturing","Kuala Lumpur, Kuala Lumpur, Malaysia",Lotte Chemical Titan is a olefins and polyolefins manufacturing company.,"245,708",Active,1991-01-01,day,2005-01-01,day,,,For Profit,https://www.lottechem.my/,"Lotte Chemical Titan is a producer of olefins and polyolefins. Their olefins and derivatives such as ethylene, propylene, butadiene, tert-butyl, alcohol, benzene, and toluene. They produce polyethylene, namely HDPE, LDPE, and LLDPE.",IPO,,,
Macrokiosk,https://www.crunchbase.com/organization/macrokiosk,"Messaging, Mobile, Mobile Payments, SMS, Telecommunications","Kuala Lumpur, Kuala Lumpur, Malaysia",Macrokiosk specialises in enterprise mobility solutions and mobile payment services.,"246,417",Active,1992-01-01,year,,,,,For Profit,http://www.macrokiosk.com/,"MACROKIOSK, Asia’s mobile technology enabler was founded in the year 2000, pioneering Enterprise Mobility Solutions and Mobile Payment Services. To date, MACROKIOSK is locally present in 12 countries across Asia, with more than 2000 clients from 37 different countries, we are currently employed across 18 industries and still counting.",,,USD,
Ta Ann Holdings,https://www.crunchbase.com/organization/ta-ann-holdings,"Forestry, Furniture, Manufacturing, Wood Processing","Sibu, Sarawak, Malaysia","Ta Ann Holdings provides plywood, sawn timber, oil palm and furniture products.","253,544",Active,1997-02-03,day,1999-11-23,day,,,For Profit,https://www.taann.com.my,"Ta Ann Holdings Bhd is an investment holding company .The primary activities of the company include timber concession and harvesting, logs trading, sawmilling, a forest plantation, forestry research and development, oil palm plantation, and crude palm oil mill. It is organized into three segments: Timber Products, Plantations, and Others. The company derives maximum revenue from Plantations segment.",IPO,,,
Top Glove Corporation Bhd,https://www.crunchbase.com/organization/top-glove-corporation-bhd,"Manufacturing, Medical Device","Klang, Selangor, Malaysia",The world’s largest rubber glove manufacturer.,"253,852",Active,1991-01-01,year,,,,,For Profit,http://www.topglove.com,"Founded in 1991, Top Glove has come a long way from its humble beginnings. What started off as a modest business venture of 1 factory, 3 production lines and 100 staff, has now emerged as the world's largest rubber glove manufacturer, boasting 27 factories, 484 production lines and with a capacity of approximately 45 billion gloves per annum.  ",,,,
Watsons,https://www.crunchbase.com/organization/watsons,Beauty,"Kuala Lumpur, Kuala Lumpur, Malaysia",Watsons Personal Care Stores (Malaysia) Sdn. Bhd. is part of the Health and Beauty Store chain of A.S Watson.,"258,883",Active,1994-01-01,year,,,,,For Profit,http://watsons.com.my,"Watsons Personal Care Stores (Malaysia) Sdn. Bhd. is part of the Health and Beauty Store chain of A.S Watson, the largest health, beauty, cosmetics and perfumery retailer in the world. Today, Watsons H&B Asia is the leading health and beauty chain in the continent with successful operation in 9 markets (Hong Kong, China, Singapore, Malaysia, Thailand, Indonesia, Korea, Taiwan, and the Philippines)   In 1994, Watsons Malaysia opened its first outlet in Holiday Plaza, Johor Bahru. In 2005, Watsons successfully acquired the Apex Pharmacy chain, in which consists of 18 stores nationwide. This significant milestone brought Watsons to a higher level in the pharmacy business. Today, Watsons operates over 350 stores in Malaysia serving more than 50,000 customers per day.",,,,
Osiris,https://www.crunchbase.com/organization/osiris-1222,"Information Services, Information Technology","Petaling Jaya, Selangor, Malaysia",Osiris provides information technology services.,"261,375",Active,1999-01-01,day,,,,,For Profit,https://itsupportmalaysia.com/,,,,,
